City,State,URL,Orthodontist,Oral Surgeon,Periodontist,Endodontist,Pedodontist,Dental Specialist,Dental Anesthesiologist,Prosthodontist
northwest indiana,indiana,http://chicago.craigslist.org/nwi/,http://chicago.craigslist.org/nwi//search/jjj?query=Orthodontist,http://chicago.craigslist.org/nwi//search/jjj?query=Oral+Surgeon,http://chicago.craigslist.org/nwi//search/jjj?query=Periodontist,http://chicago.craigslist.org/nwi//search/jjj?query=Endodontist,http://chicago.craigslist.org/nwi//search/jjj?query=Pedodontist,http://chicago.craigslist.org/nwi//search/jjj?query=Dental+Specialist,http://chicago.craigslist.org/nwi//search/jjj?query=Dental+Anesthesiologist,http://chicago.craigslist.org/nwi//search/jjj?query=Prosthodontist
ames,iowa,https://ames.craigslist.org,https://ames.craigslist.org/search/jjj?query=Orthodontist,https://ames.craigslist.org/search/jjj?query=Oral+Surgeon,https://ames.craigslist.org/search/jjj?query=Periodontist,https://ames.craigslist.org/search/jjj?query=Endodontist,https://ames.craigslist.org/search/jjj?query=Pedodontist,https://ames.craigslist.org/search/jjj?query=Dental+Specialist,https://ames.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://ames.craigslist.org/search/jjj?query=Prosthodontist
cedar rapids,iowa,https://cedarrapids.craigslist.org,https://cedarrapids.craigslist.org/search/jjj?query=Orthodontist,https://cedarrapids.craigslist.org/search/jjj?query=Oral+Surgeon,https://cedarrapids.craigslist.org/search/jjj?query=Periodontist,https://cedarrapids.craigslist.org/search/jjj?query=Endodontist,https://cedarrapids.craigslist.org/search/jjj?query=Pedodontist,https://cedarrapids.craigslist.org/search/jjj?query=Dental+Specialist,https://cedarrapids.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://cedarrapids.craigslist.org/search/jjj?query=Prosthodontist
des moines,iowa,https://desmoines.craigslist.org,https://desmoines.craigslist.org/search/jjj?query=Orthodontist,https://desmoines.craigslist.org/search/jjj?query=Oral+Surgeon,https://desmoines.craigslist.org/search/jjj?query=Periodontist,https://desmoines.craigslist.org/search/jjj?query=Endodontist,https://desmoines.craigslist.org/search/jjj?query=Pedodontist,https://desmoines.craigslist.org/search/jjj?query=Dental+Specialist,https://desmoines.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://desmoines.craigslist.org/search/jjj?query=Prosthodontist
dubuque,iowa,https://dubuque.craigslist.org,https://dubuque.craigslist.org/search/jjj?query=Orthodontist,https://dubuque.craigslist.org/search/jjj?query=Oral+Surgeon,https://dubuque.craigslist.org/search/jjj?query=Periodontist,https://dubuque.craigslist.org/search/jjj?query=Endodontist,https://dubuque.craigslist.org/search/jjj?query=Pedodontist,https://dubuque.craigslist.org/search/jjj?query=Dental+Specialist,https://dubuque.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://dubuque.craigslist.org/search/jjj?query=Prosthodontist
fort dodge,iowa,https://fortdodge.craigslist.org,https://fortdodge.craigslist.org/search/jjj?query=Orthodontist,https://fortdodge.craigslist.org/search/jjj?query=Oral+Surgeon,https://fortdodge.craigslist.org/search/jjj?query=Periodontist,https://fortdodge.craigslist.org/search/jjj?query=Endodontist,https://fortdodge.craigslist.org/search/jjj?query=Pedodontist,https://fortdodge.craigslist.org/search/jjj?query=Dental+Specialist,https://fortdodge.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://fortdodge.craigslist.org/search/jjj?query=Prosthodontist
iowa city,iowa,https://iowacity.craigslist.org,https://iowacity.craigslist.org/search/jjj?query=Orthodontist,https://iowacity.craigslist.org/search/jjj?query=Oral+Surgeon,https://iowacity.craigslist.org/search/jjj?query=Periodontist,https://iowacity.craigslist.org/search/jjj?query=Endodontist,https://iowacity.craigslist.org/search/jjj?query=Pedodontist,https://iowacity.craigslist.org/search/jjj?query=Dental+Specialist,https://iowacity.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://iowacity.craigslist.org/search/jjj?query=Prosthodontist
mason city,iowa,https://masoncity.craigslist.org,https://masoncity.craigslist.org/search/jjj?query=Orthodontist,https://masoncity.craigslist.org/search/jjj?query=Oral+Surgeon,https://masoncity.craigslist.org/search/jjj?query=Periodontist,https://masoncity.craigslist.org/search/jjj?query=Endodontist,https://masoncity.craigslist.org/search/jjj?query=Pedodontist,https://masoncity.craigslist.org/search/jjj?query=Dental+Specialist,https://masoncity.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://masoncity.craigslist.org/search/jjj?query=Prosthodontist
omaha / council bluffs,iowa,https://omaha.craigslist.org,https://omaha.craigslist.org/search/jjj?query=Orthodontist,https://omaha.craigslist.org/search/jjj?query=Oral+Surgeon,https://omaha.craigslist.org/search/jjj?query=Periodontist,https://omaha.craigslist.org/search/jjj?query=Endodontist,https://omaha.craigslist.org/search/jjj?query=Pedodontist,https://omaha.craigslist.org/search/jjj?query=Dental+Specialist,https://omaha.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://omaha.craigslist.org/search/jjj?query=Prosthodontist
"quad cities, IA/IL",iowa,https://quadcities.craigslist.org,https://quadcities.craigslist.org/search/jjj?query=Orthodontist,https://quadcities.craigslist.org/search/jjj?query=Oral+Surgeon,https://quadcities.craigslist.org/search/jjj?query=Periodontist,https://quadcities.craigslist.org/search/jjj?query=Endodontist,https://quadcities.craigslist.org/search/jjj?query=Pedodontist,https://quadcities.craigslist.org/search/jjj?query=Dental+Specialist,https://quadcities.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://quadcities.craigslist.org/search/jjj?query=Prosthodontist
sioux city,iowa,https://siouxcity.craigslist.org,https://siouxcity.craigslist.org/search/jjj?query=Orthodontist,https://siouxcity.craigslist.org/search/jjj?query=Oral+Surgeon,https://siouxcity.craigslist.org/search/jjj?query=Periodontist,https://siouxcity.craigslist.org/search/jjj?query=Endodontist,https://siouxcity.craigslist.org/search/jjj?query=Pedodontist,https://siouxcity.craigslist.org/search/jjj?query=Dental+Specialist,https://siouxcity.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://siouxcity.craigslist.org/search/jjj?query=Prosthodontist
southeast IA,iowa,https://ottumwa.craigslist.org,https://ottumwa.craigslist.org/search/jjj?query=Orthodontist,https://ottumwa.craigslist.org/search/jjj?query=Oral+Surgeon,https://ottumwa.craigslist.org/search/jjj?query=Periodontist,https://ottumwa.craigslist.org/search/jjj?query=Endodontist,https://ottumwa.craigslist.org/search/jjj?query=Pedodontist,https://ottumwa.craigslist.org/search/jjj?query=Dental+Specialist,https://ottumwa.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://ottumwa.craigslist.org/search/jjj?query=Prosthodontist
waterloo / cedar falls,iowa,https://waterloo.craigslist.org,https://waterloo.craigslist.org/search/jjj?query=Orthodontist,https://waterloo.craigslist.org/search/jjj?query=Oral+Surgeon,https://waterloo.craigslist.org/search/jjj?query=Periodontist,https://waterloo.craigslist.org/search/jjj?query=Endodontist,https://waterloo.craigslist.org/search/jjj?query=Pedodontist,https://waterloo.craigslist.org/search/jjj?query=Dental+Specialist,https://waterloo.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://waterloo.craigslist.org/search/jjj?query=Prosthodontist
"kansas city, MO",kansas,https://kansascity.craigslist.org,https://kansascity.craigslist.org/search/jjj?query=Orthodontist,https://kansascity.craigslist.org/search/jjj?query=Oral+Surgeon,https://kansascity.craigslist.org/search/jjj?query=Periodontist,https://kansascity.craigslist.org/search/jjj?query=Endodontist,https://kansascity.craigslist.org/search/jjj?query=Pedodontist,https://kansascity.craigslist.org/search/jjj?query=Dental+Specialist,https://kansascity.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://kansascity.craigslist.org/search/jjj?query=Prosthodontist
lawrence,kansas,https://lawrence.craigslist.org,https://lawrence.craigslist.org/search/jjj?query=Orthodontist,https://lawrence.craigslist.org/search/jjj?query=Oral+Surgeon,https://lawrence.craigslist.org/search/jjj?query=Periodontist,https://lawrence.craigslist.org/search/jjj?query=Endodontist,https://lawrence.craigslist.org/search/jjj?query=Pedodontist,https://lawrence.craigslist.org/search/jjj?query=Dental+Specialist,https://lawrence.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://lawrence.craigslist.org/search/jjj?query=Prosthodontist
manhattan,kansas,https://ksu.craigslist.org,https://ksu.craigslist.org/search/jjj?query=Orthodontist,https://ksu.craigslist.org/search/jjj?query=Oral+Surgeon,https://ksu.craigslist.org/search/jjj?query=Periodontist,https://ksu.craigslist.org/search/jjj?query=Endodontist,https://ksu.craigslist.org/search/jjj?query=Pedodontist,https://ksu.craigslist.org/search/jjj?query=Dental+Specialist,https://ksu.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://ksu.craigslist.org/search/jjj?query=Prosthodontist
northwest KS,kansas,https://nwks.craigslist.org,https://nwks.craigslist.org/search/jjj?query=Orthodontist,https://nwks.craigslist.org/search/jjj?query=Oral+Surgeon,https://nwks.craigslist.org/search/jjj?query=Periodontist,https://nwks.craigslist.org/search/jjj?query=Endodontist,https://nwks.craigslist.org/search/jjj?query=Pedodontist,https://nwks.craigslist.org/search/jjj?query=Dental+Specialist,https://nwks.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://nwks.craigslist.org/search/jjj?query=Prosthodontist
salina,kansas,https://salina.craigslist.org,https://salina.craigslist.org/search/jjj?query=Orthodontist,https://salina.craigslist.org/search/jjj?query=Oral+Surgeon,https://salina.craigslist.org/search/jjj?query=Periodontist,https://salina.craigslist.org/search/jjj?query=Endodontist,https://salina.craigslist.org/search/jjj?query=Pedodontist,https://salina.craigslist.org/search/jjj?query=Dental+Specialist,https://salina.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://salina.craigslist.org/search/jjj?query=Prosthodontist
southeast KS,kansas,https://seks.craigslist.org,https://seks.craigslist.org/search/jjj?query=Orthodontist,https://seks.craigslist.org/search/jjj?query=Oral+Surgeon,https://seks.craigslist.org/search/jjj?query=Periodontist,https://seks.craigslist.org/search/jjj?query=Endodontist,https://seks.craigslist.org/search/jjj?query=Pedodontist,https://seks.craigslist.org/search/jjj?query=Dental+Specialist,https://seks.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://seks.craigslist.org/search/jjj?query=Prosthodontist
southwest KS,kansas,https://swks.craigslist.org,https://swks.craigslist.org/search/jjj?query=Orthodontist,https://swks.craigslist.org/search/jjj?query=Oral+Surgeon,https://swks.craigslist.org/search/jjj?query=Periodontist,https://swks.craigslist.org/search/jjj?query=Endodontist,https://swks.craigslist.org/search/jjj?query=Pedodontist,https://swks.craigslist.org/search/jjj?query=Dental+Specialist,https://swks.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://swks.craigslist.org/search/jjj?query=Prosthodontist
topeka,kansas,https://topeka.craigslist.org,https://topeka.craigslist.org/search/jjj?query=Orthodontist,https://topeka.craigslist.org/search/jjj?query=Oral+Surgeon,https://topeka.craigslist.org/search/jjj?query=Periodontist,https://topeka.craigslist.org/search/jjj?query=Endodontist,https://topeka.craigslist.org/search/jjj?query=Pedodontist,https://topeka.craigslist.org/search/jjj?query=Dental+Specialist,https://topeka.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://topeka.craigslist.org/search/jjj?query=Prosthodontist
wichita,kansas,https://wichita.craigslist.org,https://wichita.craigslist.org/search/jjj?query=Orthodontist,https://wichita.craigslist.org/search/jjj?query=Oral+Surgeon,https://wichita.craigslist.org/search/jjj?query=Periodontist,https://wichita.craigslist.org/search/jjj?query=Endodontist,https://wichita.craigslist.org/search/jjj?query=Pedodontist,https://wichita.craigslist.org/search/jjj?query=Dental+Specialist,https://wichita.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://wichita.craigslist.org/search/jjj?query=Prosthodontist
bowling green,kentucky,https://bgky.craigslist.org,https://bgky.craigslist.org/search/jjj?query=Orthodontist,https://bgky.craigslist.org/search/jjj?query=Oral+Surgeon,https://bgky.craigslist.org/search/jjj?query=Periodontist,https://bgky.craigslist.org/search/jjj?query=Endodontist,https://bgky.craigslist.org/search/jjj?query=Pedodontist,https://bgky.craigslist.org/search/jjj?query=Dental+Specialist,https://bgky.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://bgky.craigslist.org/search/jjj?query=Prosthodontist
"cincinnati, OH",kentucky,https://cincinnati.craigslist.org,https://cincinnati.craigslist.org/search/jjj?query=Orthodontist,https://cincinnati.craigslist.org/search/jjj?query=Oral+Surgeon,https://cincinnati.craigslist.org/search/jjj?query=Periodontist,https://cincinnati.craigslist.org/search/jjj?query=Endodontist,https://cincinnati.craigslist.org/search/jjj?query=Pedodontist,https://cincinnati.craigslist.org/search/jjj?query=Dental+Specialist,https://cincinnati.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://cincinnati.craigslist.org/search/jjj?query=Prosthodontist
eastern kentucky,kentucky,https://eastky.craigslist.org,https://eastky.craigslist.org/search/jjj?query=Orthodontist,https://eastky.craigslist.org/search/jjj?query=Oral+Surgeon,https://eastky.craigslist.org/search/jjj?query=Periodontist,https://eastky.craigslist.org/search/jjj?query=Endodontist,https://eastky.craigslist.org/search/jjj?query=Pedodontist,https://eastky.craigslist.org/search/jjj?query=Dental+Specialist,https://eastky.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://eastky.craigslist.org/search/jjj?query=Prosthodontist
huntington-ashland,kentucky,https://huntington.craigslist.org,https://huntington.craigslist.org/search/jjj?query=Orthodontist,https://huntington.craigslist.org/search/jjj?query=Oral+Surgeon,https://huntington.craigslist.org/search/jjj?query=Periodontist,https://huntington.craigslist.org/search/jjj?query=Endodontist,https://huntington.craigslist.org/search/jjj?query=Pedodontist,https://huntington.craigslist.org/search/jjj?query=Dental+Specialist,https://huntington.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://huntington.craigslist.org/search/jjj?query=Prosthodontist
lexington,kentucky,https://lexington.craigslist.org,https://lexington.craigslist.org/search/jjj?query=Orthodontist,https://lexington.craigslist.org/search/jjj?query=Oral+Surgeon,https://lexington.craigslist.org/search/jjj?query=Periodontist,https://lexington.craigslist.org/search/jjj?query=Endodontist,https://lexington.craigslist.org/search/jjj?query=Pedodontist,https://lexington.craigslist.org/search/jjj?query=Dental+Specialist,https://lexington.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://lexington.craigslist.org/search/jjj?query=Prosthodontist
louisville,kentucky,https://louisville.craigslist.org,https://louisville.craigslist.org/search/jjj?query=Orthodontist,https://louisville.craigslist.org/search/jjj?query=Oral+Surgeon,https://louisville.craigslist.org/search/jjj?query=Periodontist,https://louisville.craigslist.org/search/jjj?query=Endodontist,https://louisville.craigslist.org/search/jjj?query=Pedodontist,https://louisville.craigslist.org/search/jjj?query=Dental+Specialist,https://louisville.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://louisville.craigslist.org/search/jjj?query=Prosthodontist
